A	B	nA	nB	nU	nI	jaccard
100208	100312	28623001	29206923	35459879	22370045	0.630855
100208	100313	28623001	29053741	35311160	22365582	0.633386
100208	100320	28623001	29474561	36292672	21804890	0.600807
100208	100331	28623001	29108113	35329704	22401410	0.634067
100208	100335	28623001	28741437	36618296	20746142	0.566551
100208	100395	28623001	29063278	35428930	22257349	0.628225
100208	100516	28623001	28638475	34996060	22265416	0.636226
100208	100563	28623001	28620567	35072350	22171218	0.632157
100208	100645	28623001	29331544	35249229	22705316	0.644137
100208	100673	28623001	29085373	35596341	22112033	0.621188
100208	100677	28623001	29090209	33686912	24026298	0.713224
100208	100683	28623001	29177370	34174276	23626095	0.691341
100208	100685	28623001	29318604	34328394	23613211	0.687862
100208	100691	28623001	29198603	33553238	24268366	0.723279
100208	100692	28623001	28736303	35132143	22227161	0.632673
100208	100697	28623001	29669826	35816681	22476146	0.627533
100208	100703	28623001	29016953	33717916	23922038	0.709476
100208	100705	28623001	29111523	33049880	24684644	0.746891
100208	100707	28623001	29018556	34478469	23163088	0.671813
100208	100709	28623001	28690459	31702326	25611134	0.807863
100208	100715	28623001	29418378	37348177	20693202	0.554062
100208	100725	28623001	29406610	35684044	22345567	0.626206
100208	100727	28623001	29128483	36368460	21383024	0.587955
100208	100728	28623001	29175098	35707701	22090398	0.618645
100208	100742	28623001	29702590	36052494	22273097	0.617796
100208	100745	28623001	29019748	35322129	22320620	0.631916
100208	100751	28623001	29168633	35745842	22045792	0.616737
100208	100753	28623001	29142866	35374836	22391031	0.632965
100208	100755	28623001	29081003	35280382	22423622	0.635583
100208	100758	28623001	29124879	35678282	22069598	0.618572
100208	100759	28623001	29090454	35199809	22513646	0.639596
100208	100760	28623001	29410487	35602756	22430732	0.630028
100208	100761	28623001	28951231	35996476	21577756	0.599441
100208	100763	28623001	29283716	35224570	22682147	0.643930
100208	100764	28623001	29277283	35300540	22599744	0.640210
100208	100765	28623001	29113385	35061553	22674833	0.646715
100208	100766	28623001	29400535	35353107	22670429	0.641257
100208	100778	28623001	29171201	37277983	20516219	0.550358
100208	100784	28623001	29266264	35927216	21962049	0.611293
100208	100787	28623001	29031144	33434690	24219455	0.724381
100208	100792	28623001	29368745	35905283	22086463	0.615131
100208	100800	28623001	28702931	35289901	22036031	0.624429
100208	100805	28623001	29195372	35384367	22434006	0.634009
100208	100838	28623001	28848865	35680568	21791298	0.610733
100208	100852	28623001	28883223	36241791	21264433	0.586738
100208	100861	28623001	29116771	35950996	21788776	0.606069
100208	100862	28623001	28928693	36689023	20862671	0.568635
100208	100891	28623001	29266191	36009080	21880112	0.607628
100208	100892	28623001	28960124	36273744	21309381	0.587460
100208	100902	28623001	29028667	37005588	20646080	0.557918
100208	100916	28623001	29209349	32274205	25558145	0.791906
100208	100954	28623001	28683732	35270350	22036383	0.624785
100208	100958	28623001	28731221	35561156	21793066	0.612833
100208	100959	28623001	28963241	35292475	22293767	0.631686
100208	100988	28623001	28508645	35016325	22115321	0.631572
100208	101003	28623001	29035155	35590468	22067688	0.620045
100208	101018	28623001	28868194	35172528	22318667	0.634548
100208	101023	28623001	28812651	33611916	23823736	0.708788
100208	101024	28623001	28597387	35205644	22014744	0.625319
100208	101025	28623001	28852980	35358515	22117466	0.625520
100208	101027	28623001	28653956	35154110	22122847	0.629310
100208	101040	28623001	29028325	35334192	22317134	0.631602
100208	101054	28623001	29104255	36754481	20972775	0.570618
100226	100282	29321742	28705314	34964481	23062575	0.659600
100226	100300	29321742	29309918	35492799	23138861	0.651931
100226	100302	29321742	29263231	35610554	22974419	0.645158
100226	100303	29321742	29494967	35437949	23378760	0.659710
100226	100304	29321742	29177429	34980604	23518567	0.672332
100226	100305	29321742	29510715	35784500	23047957	0.644077
100226	100306	29321742	29374442	35577567	23118617	0.649809
100226	100307	29321742	29123214	34931174	23513782	0.673146
100226	100309	29321742	29070457	34810559	23581640	0.677428
100226	100310	29321742	28959338	34266088	24014992	0.700838
100226	100312	29321742	29206923	35476781	23051884	0.649774
100226	100313	29321742	29053741	34870869	23504614	0.674047
100226	100320	29321742	29474561	36040722	22755581	0.631385
100226	100331	29321742	29108113	35392352	23037503	0.650918
100226	100335	29321742	28741437	37045250	21017929	0.567358
100226	100395	29321742	29063278	34784478	23600542	0.678479
100226	100516	29321742	28638475	34982804	22977413	0.656820
100226	100563	29321742	28620567	35233826	22708483	0.644508
100226	100645	29321742	29331544	30700679	27952607	0.910488
100226	100673	29321742	29085373	35166950	23240165	0.660852
100226	100677	29321742	29090209	35264481	23147470	0.656396
100226	100683	29321742	29177370	35088172	23410940	0.667203
100226	100685	29321742	29318604	35218599	23421747	0.665039
100226	100691	29321742	29198603	35194801	23325544	0.662755
100226	100692	29321742	28736303	35045715	23012330	0.656637
100226	100697	29321742	29669826	35645944	23345624	0.654931
100226	100703	29321742	29016953	35080169	23258526	0.663011
100226	100705	29321742	29111523	35210036	23223229	0.659563
100226	100707	29321742	29018556	35117659	23222639	0.661281
100226	100709	29321742	28690459	34859029	23153172	0.664194
100226	100715	29321742	29418378	37602583	21137537	0.562130
100226	100725	29321742	29406610	35916596	22811756	0.635131
100226	100727	29321742	29128483	36334507	22115718	0.608670
100226	100728	29321742	29175098	35725406	22771434	0.637402
100226	100742	29321742	29702590	36186037	22838295	0.631136
100226	100745	29321742	29019748	35682694	22658796	0.635008
100226	100751	29321742	29168633	35620530	22869845	0.642041
100226	100753	29321742	29142866	34738366	23726242	0.682998
100226	100755	29321742	29081003	34678913	23723832	0.684100
100226	100758	29321742	29124879	35568970	22877651	0.643191
100226	100759	29321742	29090454	34799195	23613001	0.678550
100226	100760	29321742	29410487	34249500	24482729	0.714835
100226	100761	29321742	28951231	36179245	22093728	0.610674
100226	100763	29321742	29283716	34606048	23999410	0.693503
100226	100764	29321742	29277283	35445136	23153889	0.653232
100226	100765	29321742	29113385	34344466	24090661	0.701442
100226	100766	29321742	29400535	35416432	23305845	0.658052
100226	100778	29321742	29171201	37541578	20951365	0.558084
100226	100784	29321742	29266264	35576652	23011354	0.646811
100226	100787	29321742	29031144	35367677	22985209	0.649893
100226	100792	29321742	29368745	36027147	22663340	0.629063
100226	100800	29321742	28702931	35358577	22666096	0.641035
100226	100805	29321742	29195372	35490234	23026880	0.648823
100226	100838	29321742	28848865	35967236	22203371	0.617322
100226	100852	29321742	28883223	36545287	21659678	0.592680
100226	100861	29321742	29116771	35864691	22573822	0.629416
100226	100862	29321742	28928693	36823394	21427041	0.581887
100226	100891	29321742	29266191	36024094	22563839	0.626354
100226	100892	29321742	28960124	36567747	21714119	0.593805
100226	100902	29321742	29028667	37287598	21062811	0.564874
100226	100916	29321742	29209349	35170632	23360459	0.664204
100226	100954	29321742	28683732	35008541	22996933	0.656895
100226	100958	29321742	28731221	35271816	22781147	0.645874
100226	100959	29321742	28963241	35371436	22913547	0.647798
100226	100988	29321742	28508645	34784741	23045646	0.662522
100226	101003	29321742	29035155	35446616	22910281	0.646332
100226	101018	29321742	28868194	34558724	23631212	0.683799
100226	101023	29321742	28812651	35288153	22846240	0.647420
100226	101024	29321742	28597387	34999815	22919314	0.654841
100226	101025	29321742	28852980	35025011	23149711	0.660948
100226	101027	29321742	28653956	35112054	22863644	0.651162
100226	101040	29321742	29028325	35291677	23058390	0.653366
100226	101054	29321742	29104255	37121126	21304871	0.573928
100042	100763	29329344	29283716	37050984	21562076	0.581957
100042	100764	29329344	29277283	37152041	21454586	0.577481
100042	100765	29329344	29113385	36791186	21651543	0.588498
100042	100766	29329344	29400535	37125717	21604162	0.581919
100042	100778	29329344	29171201	37574150	20926395	0.556936
100042	100784	29329344	29266264	36997701	21597907	0.583763
100042	100787	29329344	29031144	37008333	21352155	0.576955
100042	100792	29329344	29368745	37427759	21270330	0.568304
100042	100800	29329344	28702931	36478318	21553957	0.590870
100042	100805	29329344	29195372	37034313	21490403	0.580284
100042	100838	29329344	28848865	36695533	21482676	0.585430
100042	100852	29329344	28883223	36983440	21229127	0.574017
100042	100861	29329344	29116771	36847092	21599023	0.586180
100042	100862	29329344	28928693	36937817	21320220	0.577192
100042	100891	29329344	29266191	36987172	21608363	0.584212
100042	100892	29329344	28960124	36743007	21546461	0.586410
100042	100902	29329344	29028667	37231026	21126985	0.567456
100042	100916	29329344	29209349	37237728	21300965	0.572026
100042	100954	29329344	28683732	36356244	21656832	0.595684
100042	100958	29329344	28731221	36669179	21391386	0.583361
100042	100959	29329344	28963241	36892691	21399894	0.580058
100042	100988	29329344	28508645	36348512	21489477	0.591207
100042	101003	29329344	29035155	36708557	21655942	0.589943
100042	101018	29329344	28868194	36779500	21418038	0.582336
100042	101023	29329344	28812651	36985918	21156077	0.572004
100042	101024	29329344	28597387	36553761	21372970	0.584700
100042	101025	29329344	28852980	36798993	21383331	0.581085
100042	101027	29329344	28653956	36585583	21397717	0.584867
100042	101040	29329344	29028325	36751912	21605757	0.587881
100042	101054	29329344	29104255	36330946	22102653	0.608370
100043	100763	28910910	29283716	35503838	22690788	0.639108
100043	100764	28910910	29277283	35069454	23118739	0.659227
100043	100765	28910910	29113385	35101051	22923244	0.653064
100043	100766	28910910	29400535	35227550	23083895	0.655280
100043	100778	28910910	29171201	36891163	21190948	0.574418
100043	100784	28910910	29266264	35198239	22978935	0.652843
100043	100787	28910910	29031144	35678089	22263965	0.624023
100043	100792	28910910	29368745	35146434	23133221	0.658195
100043	100800	28910910	28702931	35174389	22439452	0.637949
100043	100805	28910910	29195372	35417666	22688616	0.640602
100043	100838	28910910	28848865	35161947	22597828	0.642679
100043	100852	28910910	28883223	35699135	22094998	0.618923
100043	100861	28910910	29116771	35693837	22333844	0.625706
100043	100862	28910910	28928693	36309818	21529785	0.592947
100043	100891	28910910	29266191	35598397	22578704	0.634262
100043	100892	28910910	28960124	36009948	21861086	0.607085
100043	100902	28910910	29028667	36861304	21078273	0.571827
100043	100916	28910910	29209349	35809498	22310761	0.623040
100043	100954	28910910	28683732	34622219	22972423	0.663517
100043	100958	28910910	28731221	34812283	22829848	0.655799
100043	100959	28910910	28963241	35153053	22721098	0.646348
100043	100988	28910910	28508645	34338171	23081384	0.672179
100043	101003	28910910	29035155	35015325	22930740	0.654877
100043	101018	28910910	28868194	34555444	23223660	0.672070
100043	101023	28910910	28812651	35644314	22079247	0.619433
100043	101024	28910910	28597387	34783390	22724907	0.653326
100043	101025	28910910	28852980	34935111	22828779	0.653462
100043	101027	28910910	28653956	34731901	22832965	0.657406
100043	101040	28910910	29028325	34435709	23503526	0.682534
100043	101054	28910910	29104255	36559722	21455443	0.586860
100047	100763	29087439	29283716	34979031	23392124	0.668747
100047	100764	29087439	29277283	35332752	23031970	0.651859
100047	100765	29087439	29113385	34933293	23267531	0.666056
100047	100766	29087439	29400535	35420588	23067386	0.651242
100047	100778	29087439	29171201	37276449	20982191	0.562881
100047	100784	29087439	29266264	35274101	23079602	0.654293
100047	100787	29087439	29031144	35618694	22499889	0.631688
100047	100792	29087439	29368745	35104418	23351766	0.665209
100047	100800	29087439	28702931	34818583	22971787	0.659757
100047	100805	29087439	29195372	35319485	22963326	0.650160
100047	100838	29087439	28848865	35636081	22300223	0.625777
100047	100852	29087439	28883223	36058419	21912243	0.607687
100047	100861	29087439	29116771	35709972	22494238	0.629915
100047	100862	29087439	28928693	36687902	21328230	0.581342
100047	100891	29087439	29266191	35526675	22826955	0.642530
100047	100892	29087439	28960124	36140721	21906842	0.606154
100047	100902	29087439	29028667	36960880	21155226	0.572368
100047	100916	29087439	29209349	35727962	22568826	0.631685
100047	100954	29087439	28683732	34769644	23001527	0.661540
100047	100958	29087439	28731221	34925971	22892689	0.655463
100047	100959	29087439	28963241	35141636	22909044	0.651906
100047	100988	29087439	28508645	34313375	23282709	0.678532
100047	101003	29087439	29035155	35194278	22928316	0.651479
100047	101018	29087439	28868194	34804353	23151280	0.665183
100047	101023	29087439	28812651	35558011	22342079	0.628328
100047	101024	29087439	28597387	34906297	22778529	0.652562
100047	101025	29087439	28852980	34983821	22956598	0.656206
100047	101027	29087439	28653956	34876239	22865156	0.655608
100047	101040	29087439	29028325	34882548	23233216	0.666041
100047	101054	29087439	29104255	36798160	21393534	0.581375
100053	100763	29425409	29283716	37542067	21167058	0.563822
100053	100764	29425409	29277283	37647250	21055442	0.559282
100053	100765	29425409	29113385	37308066	21230728	0.569065
100053	100766	29425409	29400535	37679174	21146770	0.561232
100053	100778	29425409	29171201	37724282	20872328	0.553286
100053	100784	29425409	29266264	37172326	21519347	0.578908
100053	100787	29425409	29031144	37584555	20871998	0.555334
100053	100792	29425409	29368745	37741003	21053151	0.557832
100053	100800	29425409	28702931	36726624	21401716	0.582730
100053	100805	29425409	29195372	37597225	21023556	0.559178
100053	100838	29425409	28848865	36499244	21775030	0.596589
100053	100852	29425409	28883223	36419926	21888706	0.601009
100053	100861	29425409	29116771	36778648	21763532	0.591744
100053	100862	29425409	28928693	35822740	22531362	0.628968
100053	100891	29425409	29266191	37297325	21394275	0.573614
100053	100892	29425409	28960124	35502444	22883089	0.644550
100053	100902	29425409	29028667	35296375	23157701	0.656093
100053	100916	29425409	29209349	37788377	20846381	0.551661
100053	100954	29425409	28683732	36823644	21285497	0.578039
100053	100958	29425409	28731221	36728798	21427832	0.583407
